seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
19,0.001,true_drift_arff_covariance,0.11125953013829443,0.7503881334736451,-11.637276843031865,1.8378770664093453,-9.049011643148875
19,0.001,hybrid,0.11125953013829443,0.750469210698532,-11.637276843031865,1.8378770664093453,-9.048930565923987
19,0.001,arff_original,0.11125953013829443,0.7643486976362763,-11.637276843031865,1.8378770664093453,-9.035051078986244
20,1e-08,true_drift_arff_covariance,0.11335689369678138,21792.012488917975,-14.221929663862253,1.8378770664093453,21779.628436320523
20,1e-08,hybrid,0.11335689369678138,21807.309835253844,-14.221929663862253,1.8378770664093453,21794.92578265639
20,1e-08,arff_original,0.11335689369678138,24706.141972945636,-14.221929663862253,1.8378770664093453,24693.757920348184
20,1e-06,true_drift_arff_covariance,0.11335689279325466,218.46887024895003,-13.183463786921935,1.8378770664093453,207.12328352843738
20,1e-06,hybrid,0.11335689279325466,218.62190485396698,-13.183463786921935,1.8378770664093453,207.27631813345434
20,1e-06,arff_original,0.11335689279325466,247.6134540933553,-13.183463786921935,1.8378770664093453,236.2678673728427
20,0.0001,true_drift_arff_covariance,0.11335680732306497,2.732234689933694,-12.144674191016605,1.8378770664093453,-7.574562434673567
20,0.0001,hybrid,0.11335680732306497,2.7337935558567072,-12.144674191016605,1.8378770664093453,-7.573003568750553
20,0.0001,arff_original,0.11335680732306497,3.0263450436732686,-12.144674191016605,1.8378770664093453,-7.280452080933991
20,0.001,true_drift_arff_covariance,0.11335647669336933,0.7665776940271388,-11.62190524363406,1.8378770664093453,-9.017450483197576
20,0.001,hybrid,0.11335647669336933,0.7667478544369244,-11.62190524363406,1.8378770664093453,-9.01728032278779
20,0.001,arff_original,0.11335647669336933,0.7971232212855901,-11.62190524363406,1.8378770664093453,-8.986904955939124
21,1e-08,true_drift_arff_covariance,0.11409139496084322,30999.881481995344,-14.07521397398584,1.8378770664093453,30987.64414508777
21,1e-08,hybrid,0.11409139496084322,31039.463754741417,-14.07521397398584,1.8378770664093453,31027.22641783384
21,1e-08,arff_original,0.11409139496084322,34676.60650228086,-14.07521397398584,1.8378770664093453,34664.36916537329
21,1e-06,true_drift_arff_covariance,0.11409139364902283,310.5868155223296,-13.094773241388975,1.8378770664093453,299.32991934734986
21,1e-06,hybrid,0.11409139364902283,310.9826387234234,-13.094773241388975,1.8378770664093453,299.72574254844386
21,1e-06,arff_original,0.11409139364902283,347.3743663237405,-13.094773241388975,1.8378770664093453,336.1174701487609
21,0.0001,true_drift_arff_covariance,0.11409126699973704,3.6671068288804536,-12.113969530777391,1.8378770664093453,-6.608985635487593
21,0.0001,hybrid,0.11409126699973704,3.6710784685986875,-12.113969530777391,1.8378770664093453,-6.60501399576936
21,0.0001,arff_original,0.11409126699973704,4.04431949719245,-12.113969530777391,1.8378770664093453,-6.231772967175597
21,0.001,true_drift_arff_covariance,0.11409053197265007,0.8646861427834079,-11.619788912310048,1.8378770664093453,-8.917225703117294
21,0.001,hybrid,0.11409053197265007,0.865055548328692,-11.619788912310048,1.8378770664093453,-8.91685629757201
21,0.001,arff_original,0.11409053197265007,0.905361385705908,-11.619788912310048,1.8378770664093453,-8.876550460194794
22,1e-08,true_drift_arff_covariance,0.11126543790005121,33287.47735864255,-14.204166576675972,1.8378770664093453,33275.11106913228
22,1e-08,hybrid,0.11126543790005121,33281.85629525708,-14.204166576675972,1.8378770664093453,33269.49000574681
22,1e-08,arff_original,0.11126543790005121,34314.65775508983,-14.204166576675972,1.8378770664093453,34302.29146557956
22,1e-06,true_drift_arff_covariance,0.11126543655698164,333.43001845824557,-13.183660863461014,1.8378770664093453,322.0842346611939
22,1e-06,hybrid,0.11126543655698164,333.3737994419776,-13.183660863461014,1.8378770664093453,322.02801564492586
22,1e-06,arff_original,0.11126543655698164,343.7035181456204,-13.183660863461014,1.8378770664093453,332.3577343485687
22,0.0001,true_drift_arff_covariance,0.1112653071602672,3.8891227723314645,-12.162890525807965,1.8378770664093453,-6.435890687067157
22,0.0001,hybrid,0.1112653071602672,3.888573320063607,-12.162890525807965,1.8378770664093453,-6.436440139335014
22,0.0001,arff_original,0.1112653071602672,3.9929906385708236,-12.162890525807965,1.8378770664093453,-6.332022820827796
22,0.001,true_drift_arff_covariance,0.11126457633312391,0.8892755908148178,-11.649436984786693,1.8378770664093453,-8.92228432756253
22,0.001,hybrid,0.11126457633312391,0.8892315384612927,-11.649436984786693,1.8378770664093453,-8.922328379916054
22,0.001,arff_original,0.11126457633312391,0.9002858554544757,-11.649436984786693,1.8378770664093453,-8.911274062922871
23,1e-08,true_drift_arff_covariance,0.112466787885736,22614.141458329745,-14.243078243349222,1.8378770664093453,22601.736257152803
23,1e-08,hybrid,0.112466787885736,22616.15953157731,-14.243078243349222,1.8378770664093453,22603.75433040037
23,1e-08,arff_original,0.112466787885736,26162.716729087275,-14.243078243349222,1.8378770664093453,26150.311527910333
23,1e-06,true_drift_arff_covariance,0.1124667868769863,226.68944017206505,-13.195171767527631,1.8378770664093453,215.33214547094676
23,1e-06,hybrid,0.1124667868769863,226.709306994058,-13.195171767527631,1.8378770664093453,215.3520122929397
23,1e-06,arff_original,0.1124667868769863,262.17597533898265,-13.195171767527631,1.8378770664093453,250.81868063786436
23,0.0001,true_drift_arff_covariance,0.11246669093285323,2.8093509635654392,-12.146716670783345,1.8378770664093453,-7.49948864080856
23,0.0001,hybrid,0.11246669093285323,2.809507868362008,-12.146716670783345,1.8378770664093453,-7.499331736011992
23,0.0001,arff_original,0.11246669093285323,3.167144576978748,-12.146716670783345,1.8378770664093453,-7.141695027395251
23,0.001,true_drift_arff_covariance,0.11246627332047775,0.7695265918711316,-11.61934177872739,1.8378770664093453,-9.011938120446914
23,0.001,hybrid,0.11246627332047775,0.7695447250253761,-11.61934177872739,1.8378770664093453,-9.01191998729267
23,0.001,arff_original,0.11246627332047775,0.8073615655714803,-11.61934177872739,1.8378770664093453,-8.974103146746565
24,1e-08,true_drift_arff_covariance,0.10980409499721343,34195.706288557194,-14.366972896890196,1.8378770664093453,34183.17719272671
24,1e-08,hybrid,0.10980409499721343,34195.340411972415,-14.366972896890196,1.8378770664093453,34182.81131614194
24,1e-08,arff_original,0.10980409499721343,35323.61053040984,-14.366972896890196,1.8378770664093453,35311.081434579355
24,1e-06,true_drift_arff_covariance,0.10980409355311256,342.54762043443253,-13.296270828647966,1.8378770664093453,331.08922667219394
24,1e-06,hybrid,0.10980409355311256,342.54515165430394,-13.296270828647966,1.8378770664093453,331.0867578920653
24,1e-06,arff_original,0.10980409355311256,353.8359479881583,-13.296270828647966,1.8378770664093453,342.37755422591965
24,0.0001,true_drift_arff_covariance,0.10980395415901323,3.9826189212176817,-12.224974908292632,1.8378770664093453,-6.404478920665603
24,0.0001,hybrid,0.10980395415901323,3.9828643949708633,-12.224974908292632,1.8378770664093453,-6.404233446912421
24,0.0001,arff_original,0.10980395415901323,4.097761883830088,-12.224974908292632,1.8378770664093453,-6.289335958053198
24,0.001,true_drift_arff_covariance,0.10980315528019427,0.8913568147270909,-11.684915017046777,1.8378770664093453,-8.955681135910343
24,0.001,hybrid,0.10980315528019427,0.8914005268074657,-11.684915017046777,1.8378770664093453,-8.955637423829964
24,0.001,arff_original,0.10980315528019427,0.9033405859644851,-11.684915017046777,1.8378770664093453,-8.943697364672946
25,1e-08,true_drift_arff_covariance,0.11180818285468984,31610.732242153823,-14.358054182804876,1.8378770664093453,31598.21206503743
25,1e-08,hybrid,0.11180818285468984,31645.928468655384,-14.358054182804876,1.8378770664093453,31633.408291538984
25,1e-08,arff_original,0.11180818285468984,33248.817334884385,-14.358054182804876,1.8378770664093453,33236.29715776799
25,1e-06,true_drift_arff_covariance,0.11180818152809975,316.664684501682,-13.281365393320858,1.8378770664093453,305.2211961747705
25,1e-06,hybrid,0.11180818152809975,317.01652860106446,-13.281365393320858,1.8378770664093453,305.573040274153
25,1e-06,arff_original,0.11180818152809975,333.04814603075295,-13.281365393320858,1.8378770664093453,321.6046577038414
25,0.0001,true_drift_arff_covariance,0.11180805398089182,3.7224485610641067,-12.204330226660002,1.8378770664093453,-6.644004599186548
25,0.0001,hybrid,0.11180805398089182,3.726033334385793,-12.204330226660002,1.8378770664093453,-6.640419825864862
25,0.0001,arff_original,0.11180805398089182,3.8875108137738286,-12.204330226660002,1.8378770664093453,-6.478942346476828
25,0.001,true_drift_arff_covariance,0.11180735891876863,0.8716525527544167,-11.661790470928905,1.8378770664093453,-8.952260851765141
25,0.001,hybrid,0.11180735891876863,0.8721068266130017,-11.661790470928905,1.8378770664093453,-8.951806577906558
25,0.001,arff_original,0.11180735891876863,0.8888073649927566,-11.661790470928905,1.8378770664093453,-8.935106039526802
26,1e-08,true_drift_arff_covariance,0.11202692482968124,41157.157644512656,-14.320272890060444,1.8378770664093453,41144.675248689004
26,1e-08,hybrid,0.11202692482968124,41213.48689392927,-14.320272890060444,1.8378770664093453,41201.00449810562
26,1e-08,arff_original,0.11202692482968124,42562.539128853605,-14.320272890060444,1.8378770664093453,42550.05673302995
26,1e-06,true_drift_arff_covariance,0.11202692297898667,412.1546605166888,-13.258550903680892,1.8378770664093453,400.7339866794173
26,1e-06,hybrid,0.11202692297898667,412.7181774686936,-13.258550903680892,1.8378770664093453,401.29750363142205
26,1e-06,arff_original,0.11202692297898667,426.21547049686063,-13.258550903680892,1.8378770664093453,414.7947966595891
26,0.0001,true_drift_arff_covariance,0.11202674296982287,4.701249919828002,-12.196102918479435,1.8378770664093453,-5.656975932242087
26,0.0001,hybrid,0.11202674296982287,4.706952669977043,-12.196102918479435,1.8378770664093453,-5.651273182093046
26,0.0001,arff_original,0.11202674296982287,4.842845354523081,-12.196102918479435,1.8378770664093453,-5.515380497547009
26,0.001,true_drift_arff_covariance,0.1120255646645897,0.97503639672305,-11.66123505686888,1.8378770664093453,-8.848321593736486
26,0.001,hybrid,0.1120255646645897,0.975529370841848,-11.66123505686888,1.8378770664093453,-8.847828619617689
26,0.001,arff_original,0.1120255646645897,0.9902572755105633,-11.66123505686888,1.8378770664093453,-8.833100714948971
27,1e-08,true_drift_arff_covariance,0.11459714164288842,26379.215600572592,-14.283556564414868,1.8378770664093453,26366.769921074585
27,1e-08,hybrid,0.11459714164288842,26425.854013001655,-14.283556564414868,1.8378770664093453,26413.408333503652
27,1e-08,arff_original,0.11459714164288842,28658.559831986302,-14.283556564414868,1.8378770664093453,28646.11415248829
27,1e-06,true_drift_arff_covariance,0.11459714052906089,264.34661826796605,-13.225518714184105,1.8378770664093453,252.95897662019132
27,1e-06,hybrid,0.11459714052906089,264.8135711921254,-13.225518714184105,1.8378770664093453,253.4259295443506
27,1e-06,arff_original,0.11459714052906089,287.14410522227996,-13.225518714184105,1.8378770664093453,275.7564635745051
27,0.0001,true_drift_arff_covariance,0.11459703400545979,3.194233237375316,-12.167033280332463,1.8378770664093453,-7.1349229765477995
27,0.0001,hybrid,0.11459703400545979,3.1990992293243514,-12.167033280332463,1.8378770664093453,-7.130056984598764
27,0.0001,arff_original,0.11459703400545979,3.4238830752452385,-12.167033280332463,1.8378770664093453,-6.905273138677879
27,0.001,true_drift_arff_covariance,0.114596517064002,0.8127406502777611,-11.634651072448383,1.8378770664093453,-8.984033355761277
27,0.001,hybrid,0.114596517064002,0.8132761274273426,-11.634651072448383,1.8378770664093453,-8.983497878611695
27,0.001,arff_original,0.114596517064002,0.8373266005163518,-11.634651072448383,1.8378770664093453,-8.959447405522686
28,1e-08,true_drift_arff_covariance,0.10801445986964933,34501.86491740997,-14.293265450772166,1.8378770664093453,34489.4095290256
28,1e-08,hybrid,0.10801445986964933,34523.63474473105,-14.293265450772166,1.8378770664093453,34511.17935634668
28,1e-08,arff_original,0.10801445986964933,36108.09778483028,-14.293265450772166,1.8378770664093453,36095.64239644591
28,1e-06,true_drift_arff_covariance,0.10801445835059847,345.59210669288046,-13.246280008987775,1.8378770664093453,334.183703750302
28,1e-06,hybrid,0.10801445835059847,345.81002035002876,-13.246280008987775,1.8378770664093453,334.40161740745026
28,1e-06,arff_original,0.10801445835059847,361.65976404840546,-13.246280008987775,1.8378770664093453,350.251361105827
28,0.0001,true_drift_arff_covariance,0.1080143115932295,4.026263774619428,-12.19907806792846,1.8378770664093453,-6.334937226899684
28,0.0001,hybrid,0.1080143115932295,4.028570977395533,-12.19907806792846,1.8378770664093453,-6.3326300241235804
28,0.0001,arff_original,0.1080143115932295,4.191730634343239,-12.19907806792846,1.8378770664093453,-6.169470367175875
28,0.001,true_drift_arff_covariance,0.10801344585662864,0.903825192249714,-11.671748502715113,1.8378770664093453,-8.930046244056054
28,0.001,hybrid,0.10801344585662864,0.9040535074100051,-11.671748502715113,1.8378770664093453,-8.929817928895764
28,0.001,arff_original,0.10801344585662864,0.9220494888561738,-11.671748502715113,1.8378770664093453,-8.911821947449594
29,1e-08,true_drift_arff_covariance,0.11408979224622676,41192.75823165897,-14.1750051471571,1.8378770664093453,41180.42110357822
29,1e-08,hybrid,0.11408979224622676,41208.677943688665,-14.1750051471571,1.8378770664093453,41196.340815607924
29,1e-08,arff_original,0.11408979224622676,43066.484302033256,-14.1750051471571,1.8378770664093453,43054.14717395251
29,1e-06,true_drift_arff_covariance,0.11408979056438957,412.5039456796041,-13.156341502016533,1.8378770664093453,401.1854812439969
29,1e-06,hybrid,0.11408979056438957,412.66365135626705,-13.156341502016533,1.8378770664093453,401.3451869206599
29,1e-06,arff_original,0.11408979056438957,431.241056269365,-13.156341502016533,1.8378770664093453,419.9225918337577
29,0.0001,true_drift_arff_covariance,0.1140896270225016,4.689849945492239,-12.137019906654505,1.8378770664093453,-5.609292894752921
29,0.0001,hybrid,0.1140896270225016,4.691516801585269,-12.137019906654505,1.8378770664093453,-5.60762603865989
29,0.0001,arff_original,0.1140896270225016,4.879959128182312,-12.137019906654505,1.8378770664093453,-5.419183712062848
29,0.001,true_drift_arff_covariance,0.11408856992015604,0.9739065532862891,-11.623721059096312,1.8378770664093453,-8.811937439400678
29,0.001,hybrid,0.11408856992015604,0.9741205075580325,-11.623721059096312,1.8378770664093453,-8.811723485128933
29,0.001,arff_original,0.11408856992015604,0.994690508017897,-11.623721059096312,1.8378770664093453,-8.79115348466907
