iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
42,4873.1435546875,0.8935546875,440.58805419904974,1024,1,9.085761021375898,1.3946383035607268,1.394587134634494,aba781b8298e4b1530b447dcb070a1555056589aee1f7678267b0094896d7d82,1b7b5534348094fef39b1a176f7fd23de7680df9f772cafd5d3537841f24e4bb,5057.6806640625
43,4871.56298828125,0.890625,437.3153247969667,1024,1,9.402473596452268,1.4100766512652532,1.4099925180822244,1ccb697518f85b1c29edbbaab31e435ac6a2438bf506600cc5fd2aee2f232b87,18f93d8e37a839c4b1aa9b84f2095b35cbafbc996561a51ddc8130add58ae60c,5060.21826171875
44,4871.29931640625,0.8740234375,405.78978826713336,1024,1,9.680423148523905,1.4239504046708498,1.4238708325852987,949d5c34330bee98bc3efe4392793771862407f7d19075b2c637effa912cf6d4,00d2e645c6d0b9c89ffc63ed17e2fc9409146bd368196656fa6238bab009e1d1,5058.31640625
45,4870.0146484375,0.9150390625,412.4627486597541,1024,1,9.878573733283012,1.4438728053278176,1.4438449991475115,4b004c9802b464f2c3f1bfde02d7c50156e91b3da6e271ad48ba9a42fb4445b4,aa7b8dffab81aaf2238ec25fbcf1e2b2cc4fdb30f6f182d60510dbb452482558,5061.97802734375
46,4869.11328125,0.875,393.81898533646324,1024,1,9.908758909504344,1.4575930753203632,1.4575485648509066,f2cc53aa454bd3797f146f41c179134f44765144092c24c9b25f25d4f87057cf,0245bc564d181ab43727190eef7189beeca2d590893ebfc9583bf4d9cc59c0c2,5067.1474609375
47,4867.84326171875,0.8974609375,393.8555228234321,1024,1,10.213534471363946,1.477790215023648,1.4777576544830981,826bcf4e7781cad9af41bed0f0afd1b6f00b9d2b762304e840738d252d3381ae,a5adec252be978ff2139255b569746dec4c857c07ec8c8cb015f504a15838012,5071.4140625
48,4868.884765625,0.9296875,441.2078707388958,1024,1,10.031015716158214,1.4946971690037472,1.4946587817059116,0d85afaa7e11f55ecdd60f4b7998a4065f182e6af028d1c41674ab6ac39ce7ca,1ccfbaa0b23424fdd3a936d2b0f1763b062882819edfb9b18ce6c2ab6625b908,5068.5380859375
49,4868.33984375,0.9189453125,442.681127256904,1024,1,10.259785664427426,1.5114160294113004,1.5113396979669393,ddab64e3d99413b3b54154a9822a8069584c9e597d33359922c15b71cd929397,847b2f42e1981c3c090bf0c4312c62465fad6a23841a00b5aabcd9bf000a7880,5066.55126953125
50,4867.37939453125,0.9169921875,450.2917358699897,1024,1,10.355573058856205,1.5242402703329985,1.524201258559693,5847b87186fe720fedc6d2922b07e494875c152ba4bb131522c3ab41011c825c,c8a891b3c5f283b328d14e5380f40e8bd0109765dd7db5578c4fbcd57746a033,5071.91064453125
51,4866.50830078125,0.896484375,444.6683693555543,1024,1,10.26935822786057,1.552468660044111,1.5524331553271282,5b6d05dbbc242b5f2d1aaacc4bb8fbf082a9e6acd2f7f4749429b806c6fbc4ee,283cfaf44f128e8e22ef1779976ba09fa0fc36946fffcfe59880211bd8430e20,5071.03662109375
52,4864.49609375,0.875,439.41070600508436,1024,1,10.234145320106306,1.5726656212158197,1.5726367364362122,c733bb2e368210878b25cf9a056cd01f46f23ef2d38e812ac6ed439ef1cbacf9,ea51343abbccc54abd4dbfc662ccc7af3a28b757ddc30f6507ac396b48f40f01,5074.36083984375
53,4863.92529296875,0.9052734375,424.9617996782799,1024,1,10.572942623272423,1.5908223401212531,1.5907536433717604,29de9635b4b9179bd666179fc055b2e17584b54c2d2c4c8c670c919cc95224ee,f0ff78ace14f91ff8904ea8740c293d4825ad7bbeba1b10053285e8fb37a9d9d,5075.74267578125
54,4863.01904296875,0.8828125,427.1847645410238,1024,1,10.376241785431958,1.6026329694956578,1.6026101758893405,9626d2450e5fe0bd793e39a5b27af5ee36700bb76cb35be49858294b2b9612e7,08897c1cf9b22902c7d35cc98198aebc7e3d8258ea3f7a5227bbe828a3abdcb4,5077.0615234375
55,4862.310546875,0.90625,417.0733291189537,1024,1,10.67647130596171,1.6122150049459234,1.6121931697068195,5a50e5a2366d531717f6d5d834962b4bb52d0dad8f84b5506650050039bd0879,b52a0e0a5ed304346f32c007345e46d9c8968c8ed02a5924baf7f1e0319d4fdd,5077.56640625
56,4861.998046875,0.904296875,408.55522253788104,1024,1,10.704039856662448,1.630779457252715,1.630740290155775,e09fba7d178b85fc5769cbe1499d199bfc4bf78c062f8222dcbfb81cc0611fcb,88572716271ad5c9a93e117a68def2fa203beb1b38f7d899f3825d21d9ac45b7,5074.53125
